timestamp,station_id,latitude,longitude,cost,temperature,humidity,pressure,elevation,sensor_type,sensor_group,sensor_modality,site_type,maintenance_state,maintenance_age
2025-01-17T07:00,GEOJE,34.8806,128.6210,0.75,9.139,69.695,1016.986,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T07:00,POHANG,36.0190,129.3435,1.15,10.595,69.287,1016.866,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T07:00,JINJU,35.1799,128.1076,0.70,8.497,68.395,1016.746,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T08:00,BUSAN_PORT,35.1028,129.0403,1.45,8.240,65.816,1017.659,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T08:00,BUSAN_HILLS,35.2323,129.0871,1.20,7.795,66.003,1017.539,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T08:00,GIMHAE,35.2283,128.8894,0.95,8.319,66.730,1017.419,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T08:00,YANGSAN,35.3350,129.0375,0.90,8.536,67.818,1017.299,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T08:00,ULSAN,35.5384,129.3114,1.30,9.334,69.001,1017.179,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T08:00,MIRYANG,35.4934,128.7462,0.82,8.300,69.989,1017.059,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T08:00,CHANGWON,35.2281,128.6811,1.05,8.546,70.541,1016.939,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T08:00,GEOJE,34.8806,128.6210,0.75,8.729,70.521,1016.819,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T08:00,POHANG,36.0190,129.3435,1.15,10.185,69.934,1016.699,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T08:00,JINJU,35.1799,128.1076,0.70,8.088,68.924,1016.579,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T09:00,BUSAN_PORT,35.1028,129.0403,1.45,7.577,67.243,1017.465,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T09:00,BUSAN_HILLS,35.2323,129.0871,1.20,7.132,67.622,1017.345,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T09:00,GIMHAE,35.2283,128.8894,0.95,7.655,68.495,1017.225,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T09:00,YANGSAN,35.3350,129.0375,0.90,7.872,69.647,1017.105,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T09:00,ULSAN,35.5384,129.3114,1.30,8.670,70.796,1016.985,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T09:00,MIRYANG,35.4934,128.7462,0.82,7.636,71.661,1016.865,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T09:00,CHANGWON,35.2281,128.6811,1.05,7.882,72.031,1016.745,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T09:00,GEOJE,34.8806,128.6210,0.75,8.066,71.814,1016.625,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T09:00,POHANG,36.0190,129.3435,1.15,9.522,71.064,1016.505,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T09:00,JINJU,35.1799,128.1076,0.70,7.424,69.964,1016.385,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T10:00,BUSAN_PORT,35.1028,129.0403,1.45,6.706,69.170,1017.249,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T10:00,BUSAN_HILLS,35.2323,129.0871,1.20,6.261,69.731,1017.129,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T10:00,GIMHAE,35.2283,128.8894,0.95,6.785,70.725,1017.009,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T10:00,YANGSAN,35.3350,129.0375,0.90,7.002,71.909,1016.889,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T10:00,ULSAN,35.5384,129.3114,1.30,7.800,72.992,1016.769,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T10:00,MIRYANG,35.4934,128.7462,0.82,6.766,73.711,1016.649,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T10:00,CHANGWON,35.2281,128.6811,1.05,7.012,73.888,1016.529,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T10:00,GEOJE,34.8806,128.6210,0.75,7.195,73.480,1016.409,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T10:00,POHANG,36.0190,129.3435,1.15,8.651,72.588,1016.289,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T10:00,JINJU,35.1799,128.1076,0.70,6.554,71.429,1016.169,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T11:00,BUSAN_PORT,35.1028,129.0403,1.45,5.691,71.468,1017.014,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T11:00,BUSAN_HILLS,35.2323,129.0871,1.20,5.246,72.195,1016.894,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T11:00,GIMHAE,35.2283,128.8894,0.95,5.770,73.283,1016.774,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T11:00,YANGSAN,35.3350,129.0375,0.90,5.987,74.466,1016.654,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T11:00,ULSAN,35.5384,129.3114,1.30,6.785,75.454,1016.534,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T11:00,MIRYANG,35.4934,128.7462,0.82,5.751,76.006,1016.414,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T11:00,CHANGWON,35.2281,128.6811,1.05,5.997,75.986,1016.294,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T11:00,GEOJE,34.8806,128.6210,0.75,6.180,75.399,1016.174,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T11:00,POHANG,36.0190,129.3435,1.15,7.636,74.389,1016.054,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T11:00,JINJU,35.1799,128.1076,0.70,5.539,73.203,1015.934,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T12:00,BUSAN_PORT,35.1028,129.0403,1.45,4.604,73.986,1016.763,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T12:00,BUSAN_HILLS,35.2323,129.0871,1.20,4.159,74.859,1016.643,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T12:00,GIMHAE,35.2283,128.8894,0.95,4.682,76.011,1016.523,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T12:00,YANGSAN,35.3350,129.0375,0.90,4.899,77.160,1016.403,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T12:00,ULSAN,35.5384,129.3114,1.30,5.697,78.025,1016.283,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T12:00,MIRYANG,35.4934,128.7462,0.82,4.663,78.395,1016.163,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T12:00,CHANGWON,35.2281,128.6811,1.05,4.909,78.178,1016.043,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T12:00,GEOJE,34.8806,128.6210,0.75,5.093,77.428,1015.923,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T12:00,POHANG,36.0190,129.3435,1.15,6.549,76.328,1015.803,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T12:00,JINJU,35.1799,128.1076,0.70,4.451,75.148,1015.683,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T13:00,BUSAN_PORT,35.1028,129.0403,1.45,3.521,76.560,1016.499,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T13:00,BUSAN_HILLS,35.2323,129.0871,1.20,3.076,77.554,1016.379,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T13:00,GIMHAE,35.2283,128.8894,0.95,3.599,78.738,1016.259,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T13:00,YANGSAN,35.3350,129.0375,0.90,3.816,79.822,1016.139,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T13:00,ULSAN,35.5384,129.3114,1.30,4.615,80.540,1016.019,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T13:00,MIRYANG,35.4934,128.7462,0.82,3.580,80.717,1015.899,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T13:00,CHANGWON,35.2281,128.6811,1.05,3.826,80.310,1015.779,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T13:00,GEOJE,34.8806,128.6210,0.75,4.010,79.417,1015.659,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T13:00,POHANG,36.0190,129.3435,1.15,5.466,78.259,1015.539,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T13:00,JINJU,35.1799,128.1076,0.70,3.368,77.117,1015.419,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T14:00,BUSAN_PORT,35.1028,129.0403,1.45,2.520,79.024,1016.228,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T14:00,BUSAN_HILLS,35.2323,129.0871,1.20,2.075,80.112,1016.108,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T14:00,GIMHAE,35.2283,128.8894,0.95,2.599,81.295,1015.988,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T14:00,YANGSAN,35.3350,129.0375,0.90,2.816,82.284,1015.868,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T14:00,ULSAN,35.5384,129.3114,1.30,3.614,82.835,1015.748,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T14:00,MIRYANG,35.4934,128.7462,0.82,2.580,82.815,1015.628,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T14:00,CHANGWON,35.2281,128.6811,1.05,2.825,82.228,1015.508,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T14:00,GEOJE,34.8806,128.6210,0.75,3.009,81.218,1015.388,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T14:00,POHANG,36.0190,129.3435,1.15,4.465,80.032,1015.268,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T14:00,JINJU,35.1799,128.1076,0.70,2.368,78.961,1015.148,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T15:00,BUSAN_PORT,35.1028,129.0403,1.45,1.674,81.223,1015.954,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T15:00,BUSAN_HILLS,35.2323,129.0871,1.20,1.229,82.375,1015.834,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T15:00,GIMHAE,35.2283,128.8894,0.95,1.752,83.524,1015.714,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T15:00,YANGSAN,35.3350,129.0375,0.90,1.969,84.389,1015.594,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T15:00,ULSAN,35.5384,129.3114,1.30,2.768,84.759,1015.474,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T15:00,MIRYANG,35.4934,128.7462,0.82,1.733,84.542,1015.354,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T15:00,CHANGWON,35.2281,128.6811,1.05,1.979,83.792,1015.234,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T15:00,GEOJE,34.8806,128.6210,0.75,2.163,82.692,1015.114,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T15:00,POHANG,36.0190,129.3435,1.15,3.619,81.512,1014.994,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T15:00,JINJU,35.1799,128.1076,0.70,1.521,80.541,1014.874,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T16:00,BUSAN_PORT,35.1028,129.0403,1.45,1.044,83.019,1015.680,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T16:00,BUSAN_HILLS,35.2323,129.0871,1.20,0.598,84.203,1015.560,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T16:00,GIMHAE,35.2283,128.8894,0.95,1.122,85.287,1015.440,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T16:00,YANGSAN,35.3350,129.0375,0.90,1.339,86.005,1015.320,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T16:00,ULSAN,35.5384,129.3114,1.30,,86.182,1015.200,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T16:00,MIRYANG,35.4934,128.7462,0.82,1.103,85.775,1015.080,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T16:00,CHANGWON,35.2281,128.6811,1.05,1.349,84.882,1014.960,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T16:00,GEOJE,34.8806,128.6210,0.75,1.533,83.723,1014.840,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T16:00,POHANG,36.0190,129.3435,1.15,2.989,82.582,1014.720,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T16:00,JINJU,35.1799,128.1076,0.70,0.891,81.737,1014.600,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T17:00,BUSAN_PORT,35.1028,129.0403,1.45,0.677,84.306,1015.411,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T17:00,BUSAN_HILLS,35.2323,129.0871,1.20,0.232,85.489,1015.291,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T17:00,GIMHAE,35.2283,128.8894,0.95,0.755,86.477,1015.171,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T17:00,YANGSAN,35.3350,129.0375,0.90,0.972,87.028,1015.051,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T17:00,ULSAN,35.5384,129.3114,1.30,,87.008,1014.931,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T17:00,MIRYANG,35.4934,128.7462,0.82,0.736,86.421,1014.811,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T17:00,CHANGWON,35.2281,128.6811,1.05,0.982,85.411,1014.691,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T17:00,GEOJE,34.8806,128.6210,0.75,1.166,84.226,1014.571,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T17:00,POHANG,36.0190,129.3435,1.15,2.622,83.154,1014.451,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T17:00,JINJU,35.1799,128.1076,0.70,0.524,82.460,1014.331,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T18:00,BUSAN_PORT,35.1028,129.0403,1.45,0.603,85.011,1015.151,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T18:00,BUSAN_HILLS,35.2323,129.0871,1.20,0.158,86.160,1015.031,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T18:00,GIMHAE,35.2283,128.8894,0.95,0.682,87.025,1014.911,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T18:00,YANGSAN,35.3350,129.0375,0.90,0.899,87.395,1014.791,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T18:00,ULSAN,35.5384,129.3114,1.30,,87.178,1014.671,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T18:00,MIRYANG,35.4934,128.7462,0.82,0.663,86.428,1014.551,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T18:00,CHANGWON,35.2281,128.6811,1.05,0.908,85.328,1014.431,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T18:00,GEOJE,34.8806,128.6210,0.75,1.092,84.148,1014.311,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T18:00,POHANG,36.0190,129.3435,1.15,2.548,83.177,1014.191,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T18:00,JINJU,35.1799,128.1076,0.70,0.451,82.652,1014.071,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T19:00,BUSAN_PORT,35.1028,129.0403,1.45,0.833,85.102,1014.905,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T19:00,BUSAN_HILLS,35.2323,129.0871,1.20,0.388,86.186,1014.785,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T19:00,GIMHAE,35.2283,128.8894,0.95,0.911,86.904,1014.665,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T19:00,YANGSAN,35.3350,129.0375,0.90,1.128,87.081,1014.545,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T19:00,ULSAN,35.5384,129.3114,1.30,,86.674,1014.425,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T19:00,MIRYANG,35.4934,128.7462,0.82,0.892,85.781,1014.305,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T19:00,CHANGWON,35.2281,128.6811,1.05,1.138,84.623,1014.185,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T19:00,GEOJE,34.8806,128.6210,0.75,1.322,83.481,1014.065,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T19:00,POHANG,36.0190,129.3435,1.15,2.778,82.636,1013.945,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T19:00,JINJU,35.1799,128.1076,0.70,0.680,82.295,1013.825,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T20:00,BUSAN_PORT,35.1028,129.0403,1.45,1.355,84.590,1014.676,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T20:00,BUSAN_HILLS,35.2323,129.0871,1.20,0.910,85.578,1014.556,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T20:00,GIMHAE,35.2283,128.8894,0.95,1.433,86.129,1014.436,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T20:00,YANGSAN,35.3350,129.0375,0.90,1.650,86.109,1014.316,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T20:00,ULSAN,35.5384,129.3114,1.30,2.449,85.522,1014.196,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T20:00,MIRYANG,35.4934,128.7462,0.82,1.414,84.512,1014.076,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T20:00,CHANGWON,35.2281,128.6811,1.05,1.660,83.326,1013.956,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T20:00,GEOJE,34.8806,128.6210,0.75,1.844,82.255,1013.836,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T20:00,POHANG,36.0190,129.3435,1.15,3.300,81.561,1013.716,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T20:00,JINJU,35.1799,128.1076,0.70,1.203,81.413,1013.596,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T21:00,BUSAN_PORT,35.1028,129.0403,1.45,2.139,83.524,1014.467,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T21:00,BUSAN_HILLS,35.2323,129.0871,1.20,1.694,84.389,1014.347,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T21:00,GIMHAE,35.2283,128.8894,0.95,2.218,84.759,1014.227,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T21:00,YANGSAN,35.3350,129.0375,0.90,2.435,84.542,1014.107,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T21:00,ULSAN,35.5384,129.3114,1.30,3.233,83.792,1013.987,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T21:00,MIRYANG,35.4934,128.7462,0.82,2.199,82.692,1013.867,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T21:00,CHANGWON,35.2281,128.6811,1.05,2.445,81.512,1013.747,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T21:00,GEOJE,34.8806,128.6210,0.75,2.628,80.541,1013.627,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T21:00,POHANG,36.0190,129.3435,1.15,4.084,80.016,1013.507,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T21:00,JINJU,35.1799,128.1076,0.70,1.987,80.066,1013.387,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T22:00,BUSAN_PORT,35.1028,129.0403,1.45,3.138,81.992,1014.282,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T22:00,BUSAN_HILLS,35.2323,129.0871,1.20,2.693,82.711,1014.162,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T22:00,GIMHAE,35.2283,128.8894,0.95,3.217,82.888,1014.042,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T22:00,YANGSAN,35.3350,129.0375,0.90,3.433,82.480,1013.922,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T22:00,ULSAN,35.5384,129.3114,1.30,4.232,81.588,1013.802,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T22:00,MIRYANG,35.4934,128.7462,0.82,3.197,80.429,1013.682,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T22:00,CHANGWON,35.2281,128.6811,1.05,3.443,79.288,1013.562,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T22:00,GEOJE,34.8806,128.6210,0.75,3.627,78.443,1013.442,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T22:00,POHANG,36.0190,129.3435,1.15,5.083,78.102,1013.322,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T22:00,JINJU,35.1799,128.1076,0.70,2.986,78.348,1013.202,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-01-17T23:00,BUSAN_PORT,35.1028,129.0403,1.45,4.289,80.113,1014.124,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-01-17T23:00,BUSAN_HILLS,35.2323,129.0871,1.20,3.843,80.664,1014.004,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-01-17T23:00,GIMHAE,35.2283,128.8894,0.95,4.367,80.644,1013.884,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-01-17T23:00,YANGSAN,35.3350,129.0375,0.90,4.584,80.057,1013.764,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-01-17T23:00,ULSAN,35.5384,129.3114,1.30,5.382,79.047,1013.644,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-01-17T23:00,MIRYANG,35.4934,128.7462,0.82,4.348,77.862,1013.524,45.0,aws,surface,mechanical,inland,aging,6.5
2025-01-17T23:00,CHANGWON,35.2281,128.6811,1.05,4.594,76.790,1013.404,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-01-17T23:00,GEOJE,34.8806,128.6210,0.75,4.778,76.096,1013.284,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-01-17T23:00,POHANG,36.0190,129.3435,1.15,6.234,75.948,1013.164,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-01-17T23:00,JINJU,35.1799,128.1076,0.70,4.136,76.384,1013.044,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-04-15T00:00,BUSAN_PORT,35.1028,129.0403,1.45,14.518,72.400,1014.700,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-04-15T00:00,BUSAN_HILLS,35.2323,129.0871,1.20,14.073,72.106,1014.580,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-04-15T00:00,GIMHAE,35.2283,128.8894,0.95,14.597,71.297,1014.460,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-04-15T00:00,YANGSAN,35.3350,129.0375,0.90,14.814,70.170,1014.340,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-04-15T00:00,ULSAN,35.5384,129.3114,1.30,15.612,69.001,1014.220,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-04-15T00:00,MIRYANG,35.4934,128.7462,0.82,14.578,68.077,1014.100,45.0,aws,surface,mechanical,inland,aging,6.5
2025-04-15T00:00,CHANGWON,35.2281,128.6811,1.05,14.824,67.624,1013.980,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-04-15T00:00,GEOJE,34.8806,128.6210,0.75,15.007,67.753,1013.860,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-04-15T00:00,POHANG,36.0190,129.3435,1.15,16.463,68.431,1013.740,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-04-15T00:00,JINJU,35.1799,128.1076,0.70,14.366,69.494,1013.620,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-04-15T01:00,BUSAN_PORT,35.1028,129.0403,1.45,15.749,70.037,1014.683,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-04-15T01:00,BUSAN_HILLS,35.2323,129.0871,1.20,15.304,69.557,1014.563,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-04-15T01:00,GIMHAE,35.2283,128.8894,0.95,15.828,68.614,1014.443,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-04-15T01:00,YANGSAN,35.3350,129.0375,0.90,16.045,67.441,1014.323,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-04-15T01:00,ULSAN,35.5384,129.3114,1.30,16.843,66.324,1014.203,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-04-15T01:00,MIRYANG,35.4934,128.7462,0.82,15.809,65.536,1014.083,45.0,aws,surface,mechanical,inland,aging,6.5
2025-04-15T01:00,CHANGWON,35.2281,128.6811,1.05,16.055,65.271,1013.963,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-04-15T01:00,GEOJE,34.8806,128.6210,0.75,16.238,65.594,1013.843,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-04-15T01:00,POHANG,36.0190,129.3435,1.15,17.694,66.425,1013.723,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-04-15T01:00,JINJU,35.1799,128.1076,0.70,15.597,67.561,1013.603,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-04-15T02:00,BUSAN_PORT,35.1028,129.0403,1.45,16.904,77.768,1014.632,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-04-15T02:00,BUSAN_HILLS,35.2323,129.0871,1.20,16.458,77.114,1014.512,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-04-15T02:00,GIMHAE,35.2283,128.8894,0.95,16.982,76.065,1014.392,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-04-15T02:00,YANGSAN,35.3350,129.0375,0.90,17.199,74.877,1014.272,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-04-15T02:00,ULSAN,35.5384,129.3114,1.30,17.997,73.842,1014.152,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-04-15T02:00,MIRYANG,35.4934,128.7462,0.82,16.963,63.213,1014.032,45.0,aws,surface,mechanical,inland,aging,6.5
2025-04-15T02:00,CHANGWON,35.2281,128.6811,1.05,17.209,63.144,1013.912,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
